"Subject_ID","Participant","Date","Time","Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Stimulus","Illusion_Strength","Illusion_Direction","Illusion_Side","Illusion_Difference","Illusion_Difference_Category","Illusion_Strength_Category","Answer","Error","ISI","RT","Event_Number"
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-28.75714_-0.0673",-28.75714,"Congruent","-1",0.0673,"Easy","Strong","arrowright",0,1297,348,30
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_28.75714_0.16217",28.75714,"Incongruent","1",0.16217,"Easy","Strong","arrowright",1,1371,371,31
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-28.75714_0.06730",-28.75714,"Congruent","1",0.0673,"Easy","Strong","arrowleft",0,1469,306,32
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_20.27143_-0.16217",20.27143,"Incongruent","-1",0.16217,"Easy","Strong","arrowleft",1,1156,383,33
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-11.78571_-0.1096",-11.78571,"Congruent","-1",0.1096,"Easy","Strong","arrowright",0,1017,538,34
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_3.30000_-0.2250",3.3,"Incongruent","-1",0.225,"Hard","Mild","arrowright",0,1020,415,35
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_20.27143_-0.2250",20.27143,"Incongruent","-1",0.225,"Hard","Strong","arrowright",0,1267,535,36
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-20.27143_0.10960",-20.27143,"Congruent","1",0.1096,"Easy","Strong","arrowleft",0,1222,416,37
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-20.27143_0.16217",-20.27143,"Congruent","1",0.16217,"Easy","Strong","arrowleft",0,1200,380,38
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-20.27143_-0.1096",-20.27143,"Congruent","-1",0.1096,"Easy","Strong","arrowright",0,1335,384,39
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-3.3000_0.10960",-3.3,"Congruent","1",0.1096,"Easy","Mild","arrowleft",0,1145,380,40
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-11.78571_0.10960",-11.78571,"Congruent","1",0.1096,"Easy","Strong","arrowleft",0,1068,370,41
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-3.3000_0.22500",-3.3,"Congruent","1",0.225,"Hard","Mild","arrowleft",0,1238,409,42
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-28.75714_-0.2250",-28.75714,"Congruent","-1",0.225,"Hard","Strong","arrowright",0,1203,358,43
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_3.30000_0.06730",3.3,"Incongruent","1",0.0673,"Easy","Mild","arrowleft",0,1234,527,44
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-28.75714_0.22500",-28.75714,"Congruent","1",0.225,"Hard","Strong","arrowleft",0,1181,326,45
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_3.30000_-0.1096",3.3,"Incongruent","-1",0.1096,"Easy","Mild","arrowright",0,1212,452,46
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-28.75714_-0.16217",-28.75714,"Congruent","-1",0.16217,"Easy","Strong","arrowright",0,1267,342,47
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_3.30000_0.10960",3.3,"Incongruent","1",0.1096,"Easy","Mild","arrowleft",0,1461,491,48
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-3.3000_-0.1096",-3.3,"Congruent","-1",0.1096,"Easy","Mild","arrowright",0,1391,400,49
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_11.78571_-0.2250",11.78571,"Incongruent","-1",0.225,"Hard","Strong","arrowright",0,1442,498,50
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-11.78571_-0.16217",-11.78571,"Congruent","-1",0.16217,"Easy","Strong","arrowright",0,1112,406,51
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_28.75714_-0.2250",28.75714,"Incongruent","-1",0.225,"Hard","Strong","arrowleft",1,1442,433,52
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-11.78571_-0.2250",-11.78571,"Congruent","-1",0.225,"Hard","Strong","arrowright",0,1123,402,53
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_11.78571_0.22500",11.78571,"Incongruent","1",0.225,"Hard","Strong","arrowleft",0,1127,441,54
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_28.75714_-0.0673",28.75714,"Incongruent","-1",0.0673,"Easy","Strong","arrowleft",1,1046,468,55
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_11.78571_0.06730",11.78571,"Incongruent","1",0.0673,"Easy","Strong","arrowright",1,1067,434,56
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_11.78571_-0.16217",11.78571,"Incongruent","-1",0.16217,"Easy","Strong","arrowright",0,1249,452,57
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_20.27143_0.06730",20.27143,"Incongruent","1",0.0673,"Easy","Strong","arrowright",1,1219,502,58
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-20.27143_-0.0673",-20.27143,"Congruent","-1",0.0673,"Easy","Strong","arrowright",0,1014,480,59
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-3.3000_0.16217",-3.3,"Congruent","1",0.16217,"Easy","Mild","arrowleft",0,1213,413,60
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_28.75714_0.10960",28.75714,"Incongruent","1",0.1096,"Easy","Strong","arrowright",1,1289,399,61
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_-3.3000_-0.16217",-3.3,"Congruent","-1",0.16217,"Easy","Mild","arrowright",0,1101,425,62
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_20.27143_0.16217",20.27143,"Incongruent","1",0.16217,"Easy","Strong","arrowleft",0,1164,455,63
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",2,2,"VerticalHorizontal_11.78571_0.10960",11.78571,"Incongruent","1",0.1096,"Easy","Strong","arrowright",1,1107,512,64
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-20.04286_-0.3500",-20.04286,"Congruent","-1",0.35,"Hard","Strong","arrowdown",0,1154,431,1
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_0.35000",14.12857,"Incongruent","1",0.35,"Hard","Strong","arrowup",0,1383,412,2
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_0.14541",14.12857,"Incongruent","1",0.14541,"Easy","Strong","arrowup",0,1230,420,3
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-2.3000_0.14541",-2.3,"Congruent","1",0.14541,"Easy","Mild","arrowup",0,1476,413,4
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-14.12857_-0.3500",-14.12857,"Congruent","-1",0.35,"Hard","Strong","arrowdown",0,1065,394,5
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-2.3000_-0.07627",-2.3,"Congruent","-1",0.07627,"Easy","Mild","arrowdown",0,1301,520,6
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_8.21429_0.07627",8.21429,"Incongruent","1",0.07627,"Easy","Mild","arrowup",0,1197,640,7
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-8.21429_-0.3500",-8.21429,"Congruent","-1",0.35,"Hard","Mild","arrowdown",0,1038,445,8
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-14.12857_-0.14541",-14.12857,"Congruent","-1",0.14541,"Easy","Strong","arrowdown",0,1287,434,9
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-20.04286_0.35000",-20.04286,"Congruent","1",0.35,"Hard","Strong","arrowup",0,1393,385,10
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_20.04286_-0.3500",20.04286,"Incongruent","-1",0.35,"Hard","Strong","arrowup",1,1190,361,11
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_20.04286_-0.07627",20.04286,"Incongruent","-1",0.07627,"Easy","Strong","arrowup",1,1112,475,12
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-2.3000_-0.3500",-2.3,"Congruent","-1",0.35,"Hard","Mild","arrowdown",0,1131,437,13
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_2.30000_-0.07627",2.3,"Incongruent","-1",0.07627,"Easy","Mild","arrowup",1,1496,460,14
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_2.30000_-0.23665",2.3,"Incongruent","-1",0.23665,"Hard","Mild","arrowdown",0,1424,453,15
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-20.04286_0.23665",-20.04286,"Congruent","1",0.23665,"Hard","Strong","arrowup",0,1478,390,16
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_20.04286_0.35000",20.04286,"Incongruent","1",0.35,"Hard","Strong","arrowup",0,1108,392,17
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-14.12857_0.07627",-14.12857,"Congruent","1",0.07627,"Easy","Strong","arrowup",0,1114,362,18
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_8.21429_-0.07627",8.21429,"Incongruent","-1",0.07627,"Easy","Mild","arrowup",1,1468,426,19
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-8.21429_-0.07627",-8.21429,"Congruent","-1",0.07627,"Easy","Mild","arrowdown",0,1290,487,20
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_8.21429_0.14541",8.21429,"Incongruent","1",0.14541,"Easy","Mild","arrowup",0,1105,575,21
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_0.23665",14.12857,"Incongruent","1",0.23665,"Hard","Strong","arrowup",0,1429,467,22
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-14.12857_-0.07627",-14.12857,"Congruent","-1",0.07627,"Easy","Strong","arrowdown",0,1259,458,23
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-14.12857_0.14541",-14.12857,"Congruent","1",0.14541,"Easy","Strong","arrowup",0,1500,401,24
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-2.3000_0.07627",-2.3,"Congruent","1",0.07627,"Easy","Mild","arrowdown",1,1158,485,25
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_-0.23665",14.12857,"Incongruent","-1",0.23665,"Hard","Strong","arrowdown",0,1380,530,26
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-20.04286_-0.14541",-20.04286,"Congruent","-1",0.14541,"Easy","Strong","arrowdown",0,1026,497,27
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_2.30000_0.23665",2.3,"Incongruent","1",0.23665,"Hard","Mild","arrowup",0,1364,405,28
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-14.12857_-0.23665",-14.12857,"Congruent","-1",0.23665,"Hard","Strong","arrowdown",0,1473,411,29
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_2.30000_-0.3500",2.3,"Incongruent","-1",0.35,"Hard","Mild","arrowdown",0,1478,408,30
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_8.21429_-0.23665",8.21429,"Incongruent","-1",0.23665,"Hard","Mild","arrowup",1,1210,531,31
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-20.04286_-0.07627",-20.04286,"Congruent","-1",0.07627,"Easy","Strong","arrowdown",0,1130,408,32
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_-0.14541",14.12857,"Incongruent","-1",0.14541,"Easy","Strong","arrowup",1,1078,495,33
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_8.21429_-0.14541",8.21429,"Incongruent","-1",0.14541,"Easy","Mild","arrowup",1,1278,456,34
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-8.21429_0.07627",-8.21429,"Congruent","1",0.07627,"Easy","Mild","arrowup",0,1418,390,35
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-20.04286_-0.23665",-20.04286,"Congruent","-1",0.23665,"Hard","Strong","arrowdown",0,1456,403,36
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-2.3000_-0.14541",-2.3,"Congruent","-1",0.14541,"Easy","Mild","arrowdown",0,1366,560,37
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-8.21429_0.35000",-8.21429,"Congruent","1",0.35,"Hard","Mild","arrowup",0,1393,387,38
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-8.21429_0.23665",-8.21429,"Congruent","1",0.23665,"Hard","Mild","arrowup",0,1330,390,39
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_20.04286_0.23665",20.04286,"Incongruent","1",0.23665,"Hard","Strong","arrowup",0,1388,678,40
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_-0.07627",14.12857,"Incongruent","-1",0.07627,"Easy","Strong","arrowup",1,1045,405,41
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-2.3000_0.23665",-2.3,"Congruent","1",0.23665,"Hard","Mild","arrowup",0,1402,381,42
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_-0.3500",14.12857,"Incongruent","-1",0.35,"Hard","Strong","arrowdown",0,1255,438,43
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_2.30000_0.07627",2.3,"Incongruent","1",0.07627,"Easy","Mild","arrowup",0,1368,437,44
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_2.30000_0.35000",2.3,"Incongruent","1",0.35,"Hard","Mild","arrowup",0,1139,484,45
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_8.21429_0.35000",8.21429,"Incongruent","1",0.35,"Hard","Mild","arrowup",0,1186,383,46
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-2.3000_0.35000",-2.3,"Congruent","1",0.35,"Hard","Mild","arrowup",0,1171,336,47
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_14.12857_0.07627",14.12857,"Incongruent","1",0.07627,"Easy","Strong","arrowdown",1,1328,498,48
"sub-110","qh07hl","22/12/2022","10:45:07",26.7722666666667,"1366x600",0.8196,60.56,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",3,3,"MullerLyer_-8.21429_-0.23665",-8.21429,"Congruent","-1",0.23665,"Hard","Mild","arrowdown",0,1412,403,49
